sku,product_name,brand,category_l1,category_l2,storage_type,width_cm,height_cm,depth_cm,facing_count,required_width_cm,reason_code,reason,severity,suggested_action,suggested_storage_type,storage_fix_reason,storage_changed
YS3318,L'oreal Paris Lazer Eye Bag Instant Eraser,L'oreal,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS0857,Egg-Shaped Hair Brush,Egg-Shaped,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS2670,Glade Automatic Spray System Ocean Silence 269 ml,Glade,Home / Pet,Household,CHILLED,6,16,6.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS2867,Durex Extreme Condoms 20 Pack,Durex,Personal Care / Baby / Health,Health,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
T8YB50,Golf Bravo Junior Karadut Sorbe & Badem 6'lı Paket 360 ml,Golf,Frozen,Ice Cream / Desserts,FROZEN,24,34,8.0,1,26,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
YS4004,Persil Powder Laundry Detergent Ocean Freshness 60 Washes 9 kg,Persil,Home / Pet,Cleaning / Laundry,CHILLED,16,34,16.0,1,18,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
1JC6H5,Jacobs Barista Editions Classic Filter Coffee 200 g,Jacobs,Packaged Foods,Tea / Coffee,AMBIENT,12,20,3.0,1,13,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS3961,Urban Care Hibiscus & Shea Butter Hair Care Shampoo 350 ml & Hair Conditioner 250 ml,Urban,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS3634,Vegon Vegfeta Cheese 250 g,Vegon,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
YS3299,Note Marble Baked Blusher 02 Lavender,Note,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS3923,Kühne Reduced Salt Soy Sauce 500 ml,Kühne,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,7,22,7.0,1,8,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
MRK.07113,Marmarabirlik Basket Series Black Olives 2XS (351-380) 800 g,Marmarabirlik,Packaged Foods,Canned / Jarred / Instant Meals,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_packaged_exception,False
YS3971,Dr. Beckmann Stain Remover with Brush 250 ml,Dr.,Home / Pet,Cleaning / Laundry,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS1358,Urban Care Shake N Repair 10In1 Hair Care Spray 200 ml,Urban,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
418RWU,ABC Anti-Stain Liquid Detergent 3 L,ABC,Home / Pet,Cleaning / Laundry,CHILLED,10,34,10.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS3203,Lotus Biscoff Sandwich Vanilla Biscuit 150 g,Lotus,Snacks,Confectionary,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
YS3655,Doğuş Black Label Cup Tea Bags 100 pcs 200 g,Doğuş,Packaged Foods,Tea / Coffee,AMBIENT,12,20,3.0,1,13,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS2132,Himalaya Whitening Complete Care Toothpaste Ecocert Cosmos Certified Organic Active & Mint Flavored 75 ml,Himalaya,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS3867,Servet Confectionery Plain Tahini Halva 200 g,Servet,Packaged Foods,Breakfast / Spreads,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_packaged_exception,False
MRK.06198,Fairy Clean & Fresh Liquid Dishwashing Detergent Lemon Scented 1.5 L,Fairy,Home / Pet,Cleaning / Laundry,CHILLED,10,34,10.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
28G01C,Avon Pur Blanca Body Mist Spray 100 ml,Avon,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS4277,Pet Love Leave-In Cookie & Vanilla Extract Foam Shampoo 225 ml,Pet,Home / Pet,Pet,CHILLED,6,16,6.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS3626,Peros Pratik Color Laundry Capsules 26 Capsules,Peros,Home / Pet,Cleaning / Laundry,CHILLED,6,16,6.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
FERBAL,Fersan Balsamic Vinegar Glaze Sauce 250 ml,Fersan,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,8,12,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
09IFH1,Nivea Moisturizing Care Cream 250 ml,Nivea,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS2131,Himalaya Vitamin C Brightness Boost Orange Extract Facial Cleanser 100 ml,Himalaya,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
MRK.00824,Nestlé Nestle Nesfit Red Fruit Whole Grain and Rice Flakes 400 g,Nestlé,Packaged Foods,Breakfast / Spreads,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS2221,Tursil Intense Freshness Liquid Laundry Detergent 26 Washes 1690 ml,Tursil,Home / Pet,Cleaning / Laundry,CHILLED,10,34,10.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS4319,Banat Pro 6240 Medium Toothbrush (1+1),Banat,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS2919,Organuca Matcha Shot 3 x 60 ml,Organuca,Beverages,Juice / Ice Tea / Sports / Energy,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_beverage_category,False
YS3537,Cem Sliced Green Olives Jar 300 g,Cem,Packaged Foods,Canned / Jarred / Instant Meals,AMBIENT,8,12,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS3763,Hayfene That’s the Meatball Spice Blend 100 g,Hayfene,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS1009,Clonet Toilet Cleaner 750 ml,Clonet,Home / Pet,Cleaning / Laundry,CHILLED,7,22,7.0,1,8,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
MRK.05002,Saffet Abdullah Cheese Dessert 150 g,Saffet,Packaged Foods,Desserts,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_packaged_exception,False
YS1913,Tada Olive Thyme Spreadable Tuna 175 g,Tada,Packaged Foods,Canned / Jarred / Instant Meals,AMBIENT,8,5,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
T9TY10,Cif Spray Ultra Speed ​​Kitchen 1000 ml,Cif,Home / Pet,Cleaning / Laundry,CHILLED,8,28,8.0,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
H796AV,Uludağ Frutti Pomegranate Flavored Mineral Water 6 x 200 ml,Uludağ,Beverages,Water,AMBIENT,34,24,24.0,1,37,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_beverage_category,False
YS1301,Macromax Standard Gloves Large Size,Macromax,Home / Pet,Cleaning / Laundry,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
90D873,Hayfene Earth Vegetable & Salad Spice Mix 100 g,Hayfene,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,16,5,12.0,1,18,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS0136,Finehome Metal Ice Cream Scoop,Finehome,Home / Pet,Household,FROZEN,10,18,8.0,1,11,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
YS2038,Peros Classic Bleach 4 kg,Peros,Home / Pet,Cleaning / Laundry,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
XA1038,Herby Green Tea Mango and Pineapple 18-pack,Herby,Packaged Foods,Tea / Coffee,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS1901,Mr Muscle Mr.Muscle Foaming Gel Bleach Marine 750 ml,Mr,Home / Pet,Cleaning / Laundry,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS3844,Dr. Oetker Cocoa Cake Mix 350 g,Dr.,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snack_keyword,False
R48048,Kent Boringer Fruit Topping Sauce 320 g,Kent,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,8,12,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS0009,Eduscho 3 in 1 Instant Coffee 10 x 17.5 g,Eduscho,Packaged Foods,Tea / Coffee,AMBIENT,34,24,24.0,1,37,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
A6YK4Y,Nivea Moisturizing Hand Care Cream with Olive Oil 75 ml,Nivea,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,8,12,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
93VMW4,Bic BIC Kids Erasable Pastel Crayons 12 Colors,Bic,Home / Pet,Hardware / Misc,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS4573,Onba Double-Sided Transparent Acrylic Silicone Tape,Onba,Home / Pet,Hardware / Misc,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS3458,Pastel Nail Polish 43,Pastel,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS2956,Pastel Nail Polish 446,Pastel,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS4266,Greta Roasted Red Pepper Crackers 120 g,Greta,Snacks,Salty Snacks,AMBIENT,16,24,5.0,1,18,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
